"pk_name","pk_address","pk_code","pk_type_cd","pk_type_nm","oper_se","oper_se_nm","phone","weekday_start","weekday_end","weekend_start","weekend_end","holi_start","holi_end","parking_space","fee_type","basic_fee","basic_time","extra_fee","extra_time","daily_max_fee","monthly_fee","latitude","longitude","coord_src","collected_at"
"아현2구역 공영주차장","서울특별시 마포구 신촌로28길 29 ","7","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"앵봉산가족캠핑장","서울특별시 은평구 통일로 1055 ","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"앵봉산가족캠핑장","서울특별시 은평구 통일로 1055 ","2","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","1","DC차데모+DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","2","DC차데모+DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","3","DC차데모+DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","4","DC차데모+DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","5","DC차데모+DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","6","DC차데모+DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","7","DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","8","DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","9","DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","10","DC콤보","급속(50kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","11","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양재솔라스테이션","서울특별시 서초구 바우뫼로12길 73 (양재동, 양재솔라스테이션) 지상1층 진입로 오른쪽 5M 지점","12","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양천구민체육센터","서울특별시 양천구 목동동로 87 ","1","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양천구민체육센터","서울특별시 양천구 목동동로 87 ","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"양천구청","서울특별시 양천구 목동동로 105 (신정동, 양천구청) 지상1층 진입로 우측 10M 지점","1","DC차데모+AC3상+DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 구의문 주차장 복합충전소","서울특별시 광진구 능동로 216 (능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점","1","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 구의문 주차장 복합충전소","서울특별시 광진구 능동로 216 (능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점","2","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 구의문 주차장 복합충전소","서울특별시 광진구 능동로 216 (능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점","3","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 구의문 주차장 복합충전소","서울특별시 광진구 능동로 216 (능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점","4","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 구의문 주차장 복합충전소","서울특별시 광진구 능동로 216 (능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점","5","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 구의문 주차장 복합충전소","서울특별시 광진구 능동로 216 (능동, 어린이대공원 구의문공영주차장) 지상1층 진입로 정면 10M지점","6","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"어린이대공원 후문주차장","서울특별시 광진구 능동로 216 (서울특별시 광진구 천호대로124길 11 전기차충전소)","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"여의도 KBS홀 앞 전기차 충전소","서울특별시 영등포구 여의공원로 13 kBS홀 앞 전기차 충전소","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"여의도 KBS홀 앞 전기차 충전소","서울특별시 영등포구 여의공원로 13 kBS홀 앞 전기차 충전소","2","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"여의도 KBS홀 앞 전기차 충전소","서울특별시 영등포구 여의공원로 13 kBS홀 앞 전기차 충전소","3","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"여의서로 노상공영주차장","서울특별시 영등포구 의사당대로 1 국회1어린이집 인근(식물원 앞)","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"여의서로 노상공영주차장","서울특별시 영등포구 의사당대로 1 국회1어린이집 인근(식물원 앞)","2","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연남동 공영주차장","서울특별시 마포구 연남로 84 지상 1층","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연남동 공영주차장","서울특별시 마포구 연남로 84 지상 1층","2","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연남동 공영주차장","서울특별시 마포구 연남로 84 지상 1층","3","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연남동 공영주차장","서울특별시 마포구 연남로 84 지상 1층","4","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연희동 거주자우선주차장","서울특별시 서대문구 연희동 736 거주자우선주차장 32-10 구획","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연희제2공영주차장","서울특별시 서대문구 연희로15길 113 연희제2공영주차장","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"연희제2공영주차장","서울특별시 서대문구 연희로15길 113 연희제2공영주차장","2","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"영동대로85길 노상공영주차장(대명중학교 뒤)","서울특별시 강남구 테헤란로88길 17 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"영동대로85길 노상공영주차장(요금정산소 옆)","서울특별시 강남구 삼성로86길 23 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"오목교역 노상공영주차장","서울특별시 양천구 목동서로 159-3 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"올림픽기념국민생활관","서울특별시 종로구 성균관로 91 올림픽기념국민생활관","1","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"올림픽기념국민생활관","서울특별시 종로구 성균관로 91 올림픽기념국민생활관","2","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"올림픽기념국민생활관","서울특별시 종로구 성균관로 91 올림픽기념국민생활관","3","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"올림픽기념국민생활관","서울특별시 종로구 성균관로 91 올림픽기념국민생활관","4","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"월계동 거주자주차장","서울특별시 노원구 광운로 20 2-16 구획","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"월계복지문화센터","서울 노원구 월계로42길 9(월계문화복지센터) (월계동, 월계문화복지센터) 지상 1층","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"위례성길 공영주차장 전기차 충전소","서울특별시 송파구 위례성대로 68 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"위례성길 공영주차장 전기차 충전소","서울특별시 송파구 위례성대로 68 ","2","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"으뜸공원 공영주차장 전기차 충전소","서울특별시 강북구 솔샘로67길 33 으뜸공원 공영주차장","1","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"으뜸공원 주차장 ","서울특별시 관악구 신림로 21 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"으뜸공원 주차장 ","서울특별시 관악구 신림로 21 ","2","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"은평평화공원 지하공영주차장","서울특별시 은평구 서오릉로 지하47 은평평화공원 지하공영주차장","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"을지로 노상공영주차장(신한은행 앞)","서울특별시 중구 을지로 213 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"을지로 노상공영주차장(하나은행 앞)","서울특별시 중구 을지로 167 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"이문동 거주자우선주차장","서울특별시 동대문구 이문동 209-1 이문고가 인근","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"자양우성1차아파트 앞 전기차 충전소","서울특별시 광진구 자양번영로 45 노상공영주차장 유료 42번","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"자양한양아파트 앞 전기차 충전소","서울특별시 광진구 구의강변로 11 정문 앞 유료 48번","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"잠실 청소년센터 앞 전기차 충전소","서울특별시 송파구 올림픽로8길 20 잠실 청소년센터","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"장안동근린공원 지하주차장","서울특별시 동대문구 장한로 191 장안동근린공원 지하주차장 지하1층","1","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"장안동근린공원 지하주차장","서울특별시 동대문구 장한로 191 장안동근린공원 지하주차장 지하1층","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"정릉천변 노상공영주차장","서울특별시 동대문구 정릉천동로 125-1 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"제2월곡인조잔디구장","서울특별시 성북구 장월로3길 51-80 제2월곡인조잔디구장 지하2층","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"종로구구민회관","서울특별시 종로구 지봉로5길 7-5 종로구구민회관 뒷편 지상주차장","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중계근린공원 노상주차장","서울특별시 노원구 동일로 1243 중계근린공원 노상주차장","1","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중계근린공원 노상주차장","서울특별시 노원구 동일로 1243 중계근린공원 노상주차장","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중곡동 복개천 노상공영주차장(중곡동우체국 앞)","서울특별시 광진구 긴고랑로 66 중곡동우체국 앞","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑구시설관리공단 복합청사 주차장","서울특별시 중랑구 봉화산로 190 지하1층","1","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑구청","서울특별시 중랑구 봉화산로 179 (신내동, 중랑구청) 지하1층 19번 기둥","1","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑구청","서울특별시 중랑구 봉화산로 179 (신내동, 중랑구청) 지하1층 19번 기둥","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑천환경센터","서울특별시 노원구 덕릉로 430 본관 주차장","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑천환경센터","서울특별시 노원구 덕릉로 430 본관 주차장","2","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑초교 공영주차장","서울특별시 중랑구 봉우재로6길 26 중랑초교 공영주차장","1","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑초교 공영주차장","서울특별시 중랑구 봉우재로6길 26 중랑초교 공영주차장","2","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑초교 공영주차장","서울특별시 중랑구 봉우재로6길 26 중랑초교 공영주차장","3","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑초교 공영주차장","서울특별시 중랑구 봉우재로6길 26 중랑초교 공영주차장","4","AC완속","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑캠핑숲 제1주차장","서울특별시 중랑구 송림길 160 주차장 입구 좌측","1","AC완속","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑캠핑숲 제1주차장","서울특별시 중랑구 송림길 160 주차장 입구 좌측","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑캠핑숲 제1주차장","서울특별시 중랑구 송림길 160 주차장 입구 좌측","3","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑캠핑숲 제1주차장","서울특별시 중랑구 송림길 160 주차장 입구 좌측","4","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"중랑캠핑숲 제1주차장","서울특별시 중랑구 송림길 160 주차장 입구 좌측","5","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"창2동 제4공영주차장","서울특별시 도봉구 덕릉로59길 63 지상 48-638 구획","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"창3동 제1공영주차장","서울특별시 도봉구 우이천로4길 24-11 지하","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"창동역 공영주차장","서울특별시 도봉구 마들로11길 74 (창동, 창동역공영주차장) 지상1층 진입로 오른쪽 10M","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"천왕산가족캠핑장","서울특별시 구로구 연동로12길 149 ","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"천왕산가족캠핑장","서울특별시 구로구 연동로12길 149 ","2","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"천호역 공영주차장","서울특별시 강동구 천호대로 지하997 (천호동, 천호역공영주차장) 지하1층 A37번 기둥","1","DC차데모+AC3상+DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계3 노상공영주차장(고려상사 앞)","서울특별시 중구 동호로 377 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계3 노상공영주차장(코리아몰 앞)","서울특별시 중구 동호로 지하384 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계5 노상공영주차장","서울특별시 중구 동호로 378-2 지하상가 입구 인근","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계5 노상공영주차장","서울특별시 중구 동호로 378-2 지하상가 입구 인근","2","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계8 노상공영주차장","서울특별시 성동구 청계천로 494 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계8 노상공영주차장","서울특별시 성동구 청계천로 494 ","2","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청계8가 공영주차장(시)","중구 흥인동 162-1 0","1512125","NS","노상 주차장","1","시간제 주차장","","0900","1900","0900","1500","0900","1900","1","유료","500.0","5.0","500.0","5.0","","","37.57002852","127.01735719","서울API","2026-06-29 19:21:13"
"청계8가 공영주차장(시)","중구 흥인동 162-1 0","1512125","NS","노상 주차장","1","시간제 주차장","","0900","1900","0900","1500","0900","1900","1","유료","500.0","5.0","500.0","5.0","","","37.57002852","127.01735719","서울API","2026-06-29 19:21:13"
"청기와2 노상공영주차장","서울특별시 마포구 동교로 95 유료 19번 구획","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청량리동주차장","서울특별시 동대문구 홍릉로12길 18 청량리동공영주차장 지상2층","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"청소년미래진로센터(하자센터)","서울특별시 영등포구 영신로 200 하자센터 신관 입구","1","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"청소년미래진로센터(하자센터)","서울특별시 영등포구 영신로 200 하자센터 신관 입구","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"초안산근린공원 거주자주차장","서울특별시 도봉구 덕릉로60길 135-70 공원 계단 입구 인근","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"초안산수국동산","서울 노원구 월계로45가길 9(염광중,고,메디텍고,유치원) (월계동, 초안산수국동산) 지상1층 정면 5m","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"하월곡동 거주자우선주차장","서울특별시 성북구 월곡로14길 24 하월곡동 거주자우선주차장","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"하이서울유스호스텔(지하주차장)","서울특별시 영등포구 영신로 200 지하주차장 진입 후 우측","1","AC3상","완속(7kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"한남동 공영주차장","서울특별시 용산구 이태원로 224-19 한남동 공영주차장","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","1","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","2","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","3","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","4","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","5","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","6","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","7","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","8","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","9","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","10","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한마음공영주차장","서울특별시 양천구 목동동로 316-6 목동한마음공영주차장","11","DC콤보","급속(200kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"한화꿈에그린아파트 거주자우선주차장","서울특별시 광진구 자양동 97-1 신양중학교 정문 앞","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"해맞이공영주차장 ","서울특별시 양천구 지양로 53 ","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"행운동제1공주차장","서울특별시 관악구 행운4길 21 ","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"행운동제1공주차장","서울특별시 관악구 행운4길 21 ","2","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"홍제1동 공용주차장","서울특별시 서대문구 홍제내2바길 18 (홍제동, 홍제1동제1공영주차장) 지상 1층 마을버스정류장 옆","1","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"홍제1동 공용주차장","서울특별시 서대문구 홍제내2바길 18 (홍제동, 홍제1동제1공영주차장) 지상 1층 마을버스정류장 옆","2","DC콤보","급속(100kW동시)","","서울시","","","","","","","","","","","","","","","","","","",""
"홍제동 주영빌딩 앞전기차 충전소","서울특별시 서대문구 홍제내길 128 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"화곡본동주민센터","서울특별시 강서구 초록마을로5길 29 화곡본동주민센터 지상1층","1","DC콤보","급속(100kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"화창운수 앞 가로등형 충전소","서울특별시 마포구 토정로 272 전기차충전소","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"훈련원공원 노상공영주차장","서울특별시 중구 을지로 227 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
"휘경동 노외공영주차장","서울특별시 동대문구 휘경로14길 14 ","1","DC콤보","급속(50kW단독)","","서울시","","","","","","","","","","","","","","","","","","",""
